GEO_ID,lessthan50K,50to75k,75to100k,morethan100k
48129,58.8,16.2,11.0,14.1
48131,66.0,14.4,5.5,13.9
48133,68.1,17.0,4.5,10.5
48135,43.4,17.6,13.5,25.4
48137,57.7,18.5,12.5,11.3
48139,37.8,20.1,14.7,27.5
48141,57.8,17.7,10.2,14.2
48143,57.6,18.1,9.9,14.3
48145,60.7,19.0,9.5,10.9
48147,53.4,17.8,14.2,14.6
48149,49.0,18.5,12.7,19.9
48151,59.3,19.3,10.2,11.1
48153,56.9,14.6,13.0,15.6
48155,53.2,27.2,11.4,8.2
48157,25.6,15.9,12.9,45.6
48159,55.8,15.6,12.1,16.4
48161,53.7,18.1,10.3,17.8
48163,61.0,18.0,7.9,13.1
48165,42.2,19.6,16.4,21.7
48167,40.7,15.6,11.7,31.9
48169,48.6,22.8,11.3,17.3
48171,45.3,18.6,12.3,23.8
48173,40.8,13.5,7.1,38.7
48175,46.5,17.3,13.4,22.8
48177,52.6,20.1,9.7,17.4
48179,53.6,18.2,12.0,16.3
48181,49.8,18.4,13.2,18.5
48183,52.7,18.7,10.5,18.3
48185,51.4,19.6,12.4,16.5
48187,37.1,20.4,14.5,28.0
48189,56.4,20.3,11.5,11.9
48191,75.0,12.0,5.5,7.5
48193,54.3,17.6,12.3,15.9
48195,55.5,17.2,9.8,17.4
48197,64.2,15.5,12.6,7.7
48199,45.3,18.0,12.1,24.4
48201,45.2,17.3,11.2,26.3
48203,53.5,17.1,13.1,16.3
48205,38.0,22.8,19.3,19.9
48207,59.5,22.1,6.7,11.7
48209,42.2,17.8,13.7,26.5
48211,34.8,20.8,15.3,29.0
48213,56.4,17.3,11.6,14.6
48215,62.6,16.0,9.1,12.3
48217,55.7,18.0,11.1,15.3
48219,49.5,21.5,10.8,18.1
48221,43.1,20.4,11.2,25.4
48223,53.9,20.2,10.0,15.9
48225,66.1,14.3,10.3,9.3
48227,48.6,20.4,13.8,17.2
48229,71.8,14.0,5.7,8.4
48231,53.6,16.8,11.9,17.7
48233,49.8,18.5,11.7,19.9
48235,36.1,21.4,19.1,23.5
48237,49.6,17.0,11.5,21.9
48239,43.5,19.4,17.6,19.4
48241,54.2,18.6,12.1,15.1
48243,49.7,23.6,10.8,15.9
48245,54.3,17.2,9.8,18.8
48247,65.5,11.1,10.7,12.7
48249,53.2,18.3,9.5,19.0
48251,41.5,20.4,14.5,23.7
48253,53.3,19.6,11.2,15.8
48255,54.0,14.4,10.4,21.2
48257,41.9,18.6,12.6,26.9
48259,32.0,17.1,14.6,36.3
48261,71.9,14.7,4.1,9.4
48263,49.7,21.1,12.3,16.9
48265,54.9,18.4,12.1,14.7
48267,58.3,22.5,8.3,10.9
48269,45.6,18.4,15.8,20.2
48271,63.8,15.5,10.6,10.1
48273,58.6,14.2,11.1,16.1
48275,59.0,20.5,10.8,9.8
48277,59.1,17.6,10.1,13.1
48279,59.8,19.5,8.2,12.6
48281,49.8,18.1,13.5,18.7
48283,64.1,17.6,3.8,14.5
48285,51.8,16.7,11.3,20.2
48287,46.8,17.9,14.4,20.8
48289,52.9,14.8,13.4,18.8
48291,50.4,19.4,11.1,19.2
48293,61.6,16.1,8.2,14.2
48295,41.0,20.3,14.2,24.6
48297,48.9,20.2,11.5,19.4
48299,51.0,16.9,10.5,21.7
48301,45.9,10.8,32.4,10.8
48303,53.2,17.6,11.0,18.2
48305,57.8,13.2,11.0,18.1
48307,58.6,16.6,10.8,14.0
48309,54.8,16.9,11.5,16.6
48311,48.5,21.9,12.9,16.8
48313,57.2,16.9,9.4,16.5
48315,64.6,15.5,8.2,11.6
48317,42.3,14.9,12.7,30.1
48319,62.4,12.3,11.2,14.2
48321,58.0,15.2,8.9,17.8
48323,61.1,14.8,11.3,12.8
48325,43.2,18.3,14.0,24.5
48327,63.8,14.4,12.1,9.8
48329,34.6,17.5,12.2,35.5
48331,59.0,16.0,9.7,15.3
48333,56.2,18.7,10.2,14.8
48335,46.2,25.6,9.1,19.2
48337,55.0,17.6,11.5,15.9
48339,35.2,17.5,12.8,34.5
48341,49.3,23.2,11.9,15.7
48343,61.9,15.6,10.3,12.3
48345,68.0,10.7,10.3,11.0
48347,59.8,16.2,10.5,13.5
48349,56.8,18.4,9.9,14.9
48351,62.1,15.8,12.0,10.2
48353,60.4,16.0,10.6,12.8
48355,48.3,18.7,12.2,20.9
48357,49.9,15.9,12.7,21.5
48359,48.3,18.3,9.6,23.9
48361,48.6,19.2,11.3,20.9
48363,56.5,15.8,11.2,16.7
48365,49.1,19.6,11.9,19.4
48367,36.9,17.6,13.3,32.2
48369,51.2,22.6,9.0,17.2
48371,47.6,20.5,11.9,19.9
48373,57.6,18.0,10.3,14.1
48375,59.6,17.9,9.1,13.4
48377,68.3,14.6,7.2,9.9
48379,49.5,23.4,14.9,12.2
48381,39.0,19.6,14.2,27.2
48383,38.4,20.4,13.4,27.8
48385,61.7,16.5,12.0,9.9
48387,66.7,14.7,7.6,11.1
48389,52.1,19.6,10.9,17.4
48391,49.8,21.4,11.1,17.8
48393,28.6,23.4,20.2,27.9
48395,50.8,19.6,13.6,16.1
48397,26.2,16.6,13.9,43.5
48399,59.5,14.6,10.2,15.7
48401,51.8,17.9,12.2,18.0
48403,68.9,13.2,8.4,9.5
48405,70.6,14.1,5.9,9.4
48407,54.3,16.4,12.5,16.6
48409,46.9,20.7,12.2,20.2
48411,61.0,20.8,7.7,10.5
48413,40.7,23.2,17.2,18.9
48415,44.6,21.8,14.1,19.6
48417,49.5,24.0,11.2,15.4
48419,63.7,15.2,8.8,12.2
48421,43.8,23.5,13.3,19.5
48423,50.9,17.5,12.2,19.4
48425,49.5,17.1,13.6,19.8
48427,72.7,12.0,7.0,8.3
48429,56.2,16.5,11.7,15.6
48431,49.9,23.2,10.6,16.3
48433,51.4,14.0,18.2,16.6
48435,47.3,19.4,7.1,26.3
48437,62.9,16.9,11.0,9.1
48439,41.4,19.1,12.9,26.6
48441,52.4,20.0,10.9,16.8
48443,72.2,7.1,4.8,15.9
48445,57.6,20.2,9.6,12.6
48447,56.0,15.9,12.0,16.2
48449,55.3,18.5,12.3,13.7
48451,51.8,19.0,12.1,16.9
48453,39.0,17.9,12.4,30.6
48455,66.8,16.1,7.1,10.0
48457,53.1,19.0,12.3,15.6
48459,52.0,18.2,11.4,18.5
48461,51.9,14.4,12.8,20.9
48463,59.3,18.6,11.2,11.0
48465,55.8,14.9,12.6,16.7
48467,53.5,17.1,11.6,17.8
48469,46.0,18.0,12.4,23.6
48471,58.4,16.8,11.3,13.6
48473,47.6,17.9,11.9,22.5
48475,42.9,19.1,18.5,19.4
48477,47.1,20.9,15.6,16.5
48479,59.5,16.8,9.4,14.3
48481,52.8,19.4,10.2,17.7
48483,48.0,19.4,13.6,18.8
48485,54.2,19.0,11.5,15.3
48487,54.9,22.5,11.9,10.8
48489,70.5,13.3,7.2,9.0
48491,30.5,18.8,16.0,34.7
48493,36.5,17.3,15.8,30.5
48495,47.8,18.3,13.1,20.8
48497,43.0,21.3,11.9,23.7
48499,51.9,20.6,11.2,16.3
48501,44.9,21.5,10.5,23.0
48503,51.8,16.8,12.2,19.3
48505,65.6,12.8,9.5,12.1
48507,72.8,12.4,6.5,8.2
49001,52.4,19.8,9.9,17.8
49003,43.9,23.3,14.0,18.7
49005,48.2,21.1,12.9,17.9
49007,51.6,21.2,13.3,13.8
49009,35.1,14.3,21.7,29.0
49011,30.0,22.2,17.1,30.5
49013,40.9,22.0,16.4,20.8
49015,48.6,21.6,14.0,15.8
49017,53.6,22.1,13.5,10.8
49019,58.9,18.1,9.6,13.3
49021,55.3,21.0,10.7,12.8
49023,42.1,27.6,14.3,16.0
49025,49.5,21.4,15.0,14.0
49027,46.5,21.7,12.8,19.1
49029,26.0,20.4,16.7,36.8
49031,61.8,18.3,10.5,9.4
49033,46.8,20.0,15.8,17.3
